[ 4576.101230884, [ '/minibee/data', 1, 0.51519960165024, 0.50274693965912, 0.52203637361526 ] ]
[ 4576.163532629, [ '/minibee/data', 1, 0.53009402751923, 0.50091564655304, 0.52472227811813 ] ]
[ 4576.225913107, [ '/minibee/data', 1, 0.52740812301636, 0.5048223733902, 0.52948355674744 ] ]
[ 4576.288419144, [ '/minibee/data', 1, 0.52826273441315, 0.50567698478699, 0.53900623321533 ] ]
[ 4576.350698591, [ '/minibee/data', 1, 0.54108166694641, 0.49420094490051, 0.52276891469955 ] ]
[ 4576.41323113, [ '/minibee/data', 1, 0.54913932085037, 0.51788550615311, 0.50250273942947 ] ]
[ 4576.508659558, [ '/minibee/data', 1, 0.55475521087646, 0.509217441082, 0.51214748620987 ] ]
[ 4576.55694493, [ '/minibee/data', 1, 0.54926139116287, 0.49493345618248, 0.52582103013992 ] ]
[ 4576.609220922, [ '/minibee/data', 1, 0.54376757144928, 0.49310219287872, 0.52643144130707 ] ]
[ 4576.685328295, [ '/minibee/data', 1, 0.53009402751923, 0.48882919549942, 0.52447807788849 ] ]
[ 4576.749201303, [ '/minibee/data', 1, 0.52826273441315, 0.49932852387428, 0.53192526102066 ] ]
[ 4576.812762501, [ '/minibee/data', 1, 0.52301305532455, 0.49175924062729, 0.51739716529846 ] ]
[ 4576.885456881, [ '/minibee/data', 1, 0.51507753133774, 0.49017214775085, 0.50518864393234 ] ]
[ 4577.030173013, [ '/minibee/data', 1, 0.50128191709518, 0.47747528553009, 0.49749726057053 ] ]
[ 4577.088430388, [ '/minibee/data', 1, 0.50103771686554, 0.48980587720871, 0.50555485486984 ] ]
[ 4577.150737983, [ '/minibee/data', 1, 0.48895129561424, 0.49542179703712, 0.50824075937271 ] ]
[ 4577.223489174, [ '/minibee/data', 1, 0.47930654883385, 0.50189232826233, 0.51019412279129 ] ]
[ 4577.28589927, [ '/minibee/data', 1, 0.47674277424812, 0.49908435344696, 0.51056039333344 ] ]
[ 4577.348253492, [ '/minibee/data', 1, 0.4743010699749, 0.4973751604557, 0.5138566493988 ] ]
[ 4577.410621716, [ '/minibee/data', 1, 0.47466731071472, 0.49957269430161, 0.51751923561096 ] ]
[ 4577.472992402, [ '/minibee/data', 1, 0.47576609253883, 0.49774143099785, 0.51410084962845 ] ]
[ 4577.535300782, [ '/minibee/data', 1, 0.48382371664047, 0.50018310546875, 0.52154803276062 ] ]
[ 4577.597057158, [ '/minibee/data', 1, 0.48309120535851, 0.50567698478699, 0.52167010307312 ] ]
